product	mfg	pn	desc	rev	status	releaseticket	library_repo	library_subpath	datestarted	datemodified	datereleased	git_hash_of_harnice_src	drawnby	checkedby	revisionupdates	affectedinstances
part	mil spec	RING_TERMINAL-1-5_8		1			https://github.com/harnice/d38999	Connector	2/16/26	2/17/26		92a45a3fbdd34ec43d98c8dda09c25f601b2f83e	K SHUTT			
