product	mfg	pn	desc	rev	status	releaseticket	library_repo	library_subpath	datestarted	datemodified	datereleased	git_hash_of_harnice_src	drawnby	checkedby	revisionupdates	affectedinstances
macro		segment_visualizer	Makes an SVG of segments that are laid out on top of your formboard	1					11/5/25	11/5/25		32c3852ad0a30657ad838557a46af074e138f531			INITIAL RELEASE	
