product	mfg	pn	desc	rev	status	releaseticket	library_repo	library_subpath	datestarted	datemodified	datereleased	git_hash_of_harnice_src	drawnby	checkedby	revisionupdates	affectedinstances
macro		tooling_list_exporter		1					2/23/26	2/23/26		e7054729766fde83ff3dd2f856864a6af67b97dc	K SHUTT		INITIAL RELEASE	
