pn	desc	rev	status	releaseticket	datestarted	datemodified	datereleased	drawnby	checkedby	revisionupdates	affectedinstances
Stellar_ST350-1000	PRESSURE SENSOR	1			8/10/25	8/10/25				INITIAL RELEASE	
