product	mfg	pn	desc	rev	status	releaseticket	library_repo	library_subpath	datestarted	datemodified	datereleased	git_hash_of_harnice_src	drawnby	checkedby	revisionupdates	affectedinstances
macro		bom_exporter_bottom_up		1					7/20/25	11/9/25		4da37eff6b1de6bbba8da25fbecfddeb8b7005fb			INITIAL RELEASE	
