product	mfg	pn	desc	rev	status	releaseticket	library_repo	library_subpath	datestarted	datemodified	datereleased	git_hash_of_harnice_src	drawnby	checkedby	revisionupdates	affectedinstances
macro		kicad_sch_net_overlay	Produces a PDF drawing of a system block diagram but shows channels instead of harnesses	1			https://github.com/harnice/harnice	system_artifacts/	1/20/26	1/27/26		4224103619b44026d6d52e7a3f5e29603fed18be	K SHUTT		INITIAL RELEASE	
