product	mfg	pn	desc	rev	status	releaseticket	library_repo	library_subpath	datestarted	datemodified	datereleased	git_hash_of_harnice_src	drawnby	checkedby	revisionupdates	affectedinstances
cable		none	SHIELDED TWISTED PAIR	1			https://github.com/harnice/harnice	belden/8762 0602000/	10/18/25	11/17/25		c7e7275a72cd03bb56f5fa914f3c29255976be15	K SHUTT		INITIAL RELEASE	
